"time","S","I","R","D","I_"
46,3336742.95445622,19.7065473824537,559.283130459234,35.0558659385564,614.045543780244
47,3336698.7934637,21.0498651703724,599.575292522086,37.5813786077658,658.206536300224
48,3336651.62353516,22.4840848041883,642.613374502427,40.2790055340716,705.376464840687
49,3336601.24124705,24.0152633392714,688.583101637417,43.1603879751136,755.758752951802
50,3336547.429648,25.6498480976632,737.682561822875,46.2379420799614,809.5703520005
51,3336489.95739105,27.3946999160302,790.123000329218,49.5249087019082,867.042608947157
52,3336428.57781473,29.2571175033711,846.129661599178,53.0354061623514,928.4221852649
53,3336363.02797061,31.2448629196121,905.942680365197,56.784486106029,993.972029390838
54,3336293.027595,33.3661881769312,969.818024242567,60.7881925827569,1063.97240500226
55,3336218.2780225,35.6298629577231,1038.02849004661,65.0636244965883,1138.72197750092
56,3336138.46103898,38.0452034314465,1110.86475602816,69.6290015599334,1218.53896101954
57,3336053.23767181,40.622102139185,1188.6364921688,74.5037338868613,1303.76232819485
58,3335962.24691514,43.3710588991954,1271.67353060455,79.7084953552574,1394.753084859
59,3335865.10438833,46.303212668393,1360.32709813635,85.2653008605795,1491.89561166532
60,3335761.40092552,49.4303742734404,1454.97111263654,91.1975875746111,1595.59907448459
61,3335650.70109482,52.7650599004454,1556.00354496578,97.5303003104166,1706.29890517665
62,3335532.54164595,56.3205252038618,1663.84784776829,104.28998107922,1824.45835405137
63,3335406.42988503,60.1107998625724,1778.95445220548,111.504862905674,1950.57011497372
64,3335271.84197637,64.1507223738682,1901.80233331233,119.204967944389,2085.15802363059
65,3335128.22117105,68.455974833611,2032.90064420536,127.422209912091,2228.77882895106
66,3334974.97596295,73.0431174027756,2172.79041882686,136.190500815626,2382.02403704526
67,3334811.47817371,77.9296221062575,2322.0463422644,145.545861915585,2545.52182628624
68,3334637.06096871,83.1339055487544,2481.27858692481,155.526538817689,2719.93903129125
69,3334451.01680745,88.675360064119,2651.13471195446,166.173120528446,2905.98319254702
70,3334252.59533275,94.5743827382949,2832.30162226679,177.528662246997,3104.40466725208
71,3334041.0012044,100.852401661244,3025.50758234847,189.638811590482,3315.9987956002
