"time","S","I","R","D","I_"
1,3506852,1,0,0,1
2,3506849.08242309,1.06968058923677,2.7124435522249,0.13545276587684,3.91757690733851
3,3506845.96155346,1.14421380275216,5.61388891522324,0.280343817761142,7.03844653573655
4,3506842.6232353,1.22393716328864,8.71749714604308,0.435330386502026,10.3767646958337
5,3506839.05232723,1.30921163848258,12.0373456705201,0.601115464154134,13.9476727731569
6,3506835.23263518,1.40042322888722,15.5884906732503,0.778450919579543,17.7673648217171
7,3506831.14684095,1.49798465913923,19.3870335696198,0.968140817897624,21.8531590466567
8,3506826.77641918,1.60233734061652,23.4501982052751,1.17104527563686,26.2235808215285
9,3506822.10155929,1.71395321415402,27.796403407619,1.38808408377828,30.8984407055513
10,3506817.10107391,1.83333691341748,32.4453482157831,1.6202409639309,35.8989260931315
11,3506811.75230373,1.96102800658874,37.4181002796723,1.8685679827627,41.2476962690238
12,3506806.031016,2.09760338985655,42.7371903364448,2.13419026992398,46.9689839962253
13,3506799.91129533,2.24367985652589,48.4267137250688,2.41831108743479,53.0887046690295
14,3506793.36542761,2.39991682640283,54.5124383471677,2.72221722098435,59.6345723945549
15,3506786.36377584,2.56701926190871,61.0219201511438,3.0472847469243,66.6362241599768
16,3506778.87464736,2.74574078337186,67.9846266604266,3.39498520096599,74.1253526447645
17,3506770.86415195,2.93688699150153,75.4320688950297,3.76689216601878,82.13584805255
18,3506762.29605044,3.14131901024165,83.3979422469995,4.16468830716386,90.7039495644051
19,3506753.13159288,3.35995726550777,91.9182769692597,4.59017288669731,99.8684071214648
20,3506743.3293458,3.5937855141639,101.03159889826,5.04526979022425,109.670654202648
21,3506732.84500768,3.84385513876213,110.779101085511,5.53203609751596,120.154992321789
22,3506721.63121199,4.11128972443856,121.204827057086,6.05267123403905,131.368788015564
23,3506709.63731686,4.39728993515431,132.355866462663,6.60952674118796,143.362683139005
24,3506696.80918066,4.70313870734186,144.28256392274,7.20511670560167,156.190819335684
25,3506683.0889224,5.030206779853,157.038741930096,7.84212889031473,169.911077600264
26,3506668.4146661,5.3799585797927,170.681938704246,8.52343661262463,184.585333896663
27,3506652.72026808,5.75395848600504,185.273662011125,9.25211141922295,200.279731916353
28,3506635.93502604,6.15387748954531,200.879659865212,10.0314366043942,217.064973959151
29,3506617.98336882,6.58150027534913,217.5702092748,10.864921629245,235.016631179394
30,3506598.78452564,7.03873274726949,235.420424119797,11.7563174963655,254.215474363432
31,3506578.25217346,7.52761002088118,254.510583383278,12.7096331409055,274.747826545065
32,3506556.29406122,8.05030490811192,274.926480973119,13.7291528998085,296.705938781039
33,3506532.81160949,8.60913691887625,296.759798461608,14.8194551255109,320.188390505995
34,3506507.69948404,9.2065818053906,320.108502138369,15.9854320137901,345.300515957549
35,3506480.84514178,9.84528167499135,345.077265829648,17.2323107183201,372.154858222959
36,3506452.12834748,10.5280556971694,371.777920995867,18.5656758274378,400.871652520474
37,3506421.42065957,11.2579114311039,400.329935716821,19.9914932834867,431.579340431412
38,3506388.58488313,12.0380567995895,430.860924240482,21.5161358284318,464.415116868503
39,3506353.47448842,12.871912733591,463.507188783773,23.146410060059,499.525511577422
40,3506315.93299291,13.7631265117409,498.414295395061,24.8895851891334,537.067007095935
41,3506275.79330488,14.7155858170882,535.737685713447,26.7534235891545,577.206695119689
42,3506232.87702659,15.7334335328653,575.64332663499,28.7462132390911,620.122973406947
43,3506186.99371492,16.8210832928011,618.308399644031,30.876802146894,666.006285083726
44,3506137.94009734,17.9832358029565,663.922031994633,33.1546348629003,715.05990266049
45,3506085.49924119,19.2248959446299,712.68607168214,35.5897911800088,767.500758806779
46,3506029.43967389,20.5513906647398,764.815908325583,38.1930271265303,823.560326116853
47,3505969.51445202,21.9683876527481,820.541341974817,40.9758183522808,883.485547979846
48,3505905.46017728,23.4819147965813,880.107501912187,43.9504060112796,947.539822720048
49,3505836.99595688,25.0983804012025,943.77581747929,47.1298452424517,1016.00404312294
50,3505763.82230661,26.824594143496,1011.82504289718,50.5280563466309,1089.17769338731
51,3505685.61999459,28.6677887242139,1084.55233793343,54.1598787524173,1167.38000541006
52,3505602.04882377,30.6356421642695,1162.27440620945,58.0411278604473,1250.95117623416
53,3505512.74635171,32.7363006757538,1245.32869277186,62.1886548471668,1340.25364829478
54,3505417.32654622,34.9784020193788,1334.07464226505,66.6204094948751,1435.6734537793
55,3505315.37837579,37.371099237662,1428.89501887242,71.3555061063482,1537.62162421643
56,3505206.46433399,39.9240846280153,1530.19728883826,76.4142925445837,1646.53566601085
57,3505090.1188978,42.6476137910654,1638.41506598803,81.8184224185331,1762.88110219762
58,3504965.84691984,45.5525295566473,1754.00962019275,87.5909304121046,1887.1530801615
59,3504833.12195557,48.6502855526691,1877.47144815751,93.7563107254832,2019.87804443566
60,3504691.38452705,51.9529691400014,2009.32190524455,100.340598564364,2161.61547294891
61,3504540.04032578,55.473323389286,2150.11489625441,107.37145457341,2312.95967421711
62,3504378.45835804,59.2247677226609,2300.43862217111,114.878252064413,2474.54164195819
63,3504205.96903757,63.2214167844727,2460.91737881238,122.892166836466,2647.03096243332
64,3504021.86223154,67.4780970397016,2632.21340209916,131.446269324191,2831.13776846306
65,3503825.38526748,72.0103605267413,2815.02875325093,140.575618739754,3027.61473251742
66,3503615.74091049,76.8344951120987,3010.10723560779,150.317358794259,3237.25908951415
67,3503392.08532204,81.9675305083413,3218.23633295841,160.710814493076,3460.91467795983
